date,hospital_branch,weekday,total_beds,icu_beds,occupied_beds,occupied_icu_beds,available_beds,admissions,discharges,emergency_cases,staff_available
12/17/2020,Metro Hospital,Sunday,224,42,226,38,4,31,34,16,70
12/18/2020,Metro Hospital,Saturday,238,51,234,52,2,52,28,22,99
12/19/2020,Metro Hospital,Sunday,280,64,277,45,4,22,30,31,94
12/20/2020,Metro Hospital,Monday,224,39,227,32,2,68,35,17,66
12/21/2020,Metro Hospital,Saturday,228,42,208,39,22,26,44,31,69
12/22/2020,Metro Hospital,Friday,234,53,174,55,60,57,35,13,81
12/23/2020,Metro Hospital,Saturday,177,32,177,1,2,55,29,19,78
12/24/2020,Metro Hospital,Wednesday,236,54,236,55,0,42,38,14,63
12/25/2020,Metro Hospital,Tuesday,278,64,225,29,55,44,34,28,78
12/26/2020,Metro Hospital,Saturday,227,41,225,21,-2,50,31,23,68
12/27/2020,Metro Hospital,Tuesday,278,60,269,22,13,40,54,28,114
12/28/2020,Metro Hospital,Friday,227,42,211,27,17,36,18,36,96
12/29/2020,Metro Hospital,Saturday,174,31,137,9,40,26,38,16,101
12/30/2020,Metro Hospital,Monday,280,61,280,29,2,55,37,33,80
12/31/2020,Metro Hospital,Friday,227,43,228,37,0,53,33,31,79
1/1/2021,Metro Hospital,Saturday,234,55,237,29,-1,55,23,19,68
1/2/2021,Metro Hospital,Thursday,173,32,173,23,0,68,19,25,57
1/3/2021,Metro Hospital,Monday,281,61,256,50,22,56,52,11,58
1/4/2021,Metro Hospital,Sunday,282,64,280,22,0,31,29,27,102
1/5/2021,Metro Hospital,Friday,224,40,225,41,1,55,44,12,73
1/6/2021,Metro Hospital,Saturday,235,54,238,46,-1,60,28,25,111
1/7/2021,Metro Hospital,Thursday,177,33,177,24,0,42,29,27,76
1/8/2021,Metro Hospital,Monday,176,33,177,16,-2,58,19,29,86
1/9/2021,Metro Hospital,Thursday,176,32,175,30,2,64,16,13,67
1/10/2021,Metro Hospital,Sunday,278,64,279,25,-2,62,18,15,115
1/11/2021,Metro Hospital,Wednesday,175,29,176,29,0,31,22,22,88
1/12/2021,Metro Hospital,Friday,224,40,226,30,-2,50,37,15,108
1/13/2021,Metro Hospital,Wednesday,278,61,262,51,16,49,16,34,116
1/14/2021,Metro Hospital,Sunday,176,33,120,13,51,38,14,18,50
1/15/2021,Metro Hospital,Saturday,237,53,230,34,8,45,15,17,101
1/16/2021,Metro Hospital,Sunday,175,32,177,5,1,55,43,30,75
1/17/2021,Metro Hospital,Sunday,173,33,174,23,-1,50,28,26,116
1/18/2021,Metro Hospital,Wednesday,176,29,159,30,18,32,54,16,64
1/19/2021,Metro Hospital,Friday,228,40,186,31,43,41,46,14,82
1/20/2021,Metro Hospital,Tuesday,227,42,224,39,1,72,26,31,111
1/21/2021,Metro Hospital,Sunday,237,52,234,41,2,42,29,24,109
1/22/2021,Metro Hospital,Saturday,224,41,226,39,0,52,26,28,66
1/23/2021,Metro Hospital,Monday,234,51,238,52,2,69,54,32,57
1/24/2021,Metro Hospital,Wednesday,236,52,234,53,-2,41,14,11,70
1/25/2021,Metro Hospital,Monday,175,33,161,30,13,18,31,20,88
1/26/2021,Metro Hospital,Sunday,282,64,279,22,0,32,25,25,103
1/27/2021,Metro Hospital,Monday,281,62,281,36,0,32,24,22,102
1/28/2021,Metro Hospital,Tuesday,177,29,126,30,46,22,47,28,57
1/29/2021,Metro Hospital,Sunday,238,54,224,51,8,23,34,33,109
1/30/2021,Metro Hospital,Friday,238,54,175,53,58,59,32,13,81
1/31/2021,Metro Hospital,Wednesday,173,32,176,26,-2,29,25,22,87
2/1/2021,Metro Hospital,Monday,177,29,174,9,2,44,24,34,113
2/2/2021,Metro Hospital,Sunday,281,61,278,44,3,23,30,33,98
2/3/2021,Metro Hospital,Wednesday,224,43,205,17,23,23,44,25,85
2/4/2021,Metro Hospital,Thursday,174,33,166,13,6,45,53,33,100
2/5/2021,Metro Hospital,Wednesday,224,39,225,23,0,50,26,14,86
2/6/2021,Metro Hospital,Saturday,228,39,211,28,15,49,31,31,115
2/7/2021,Metro Hospital,Tuesday,174,29,174,11,-2,29,22,22,90
2/8/2021,Metro Hospital,Sunday,234,51,238,34,-1,38,34,31,76
2/9/2021,Metro Hospital,Thursday,281,61,262,58,20,32,50,24,100
2/10/2021,Metro Hospital,Tuesday,282,63,243,31,39,27,26,30,56
2/11/2021,Metro Hospital,Monday,236,51,226,47,7,33,30,17,89
2/12/2021,Metro Hospital,Friday,280,64,278,60,2,27,24,17,65
2/13/2021,Metro Hospital,Thursday,174,33,137,9,37,40,46,19,105
2/14/2021,Metro Hospital,Monday,176,31,160,33,12,24,16,27,116
2/15/2021,Metro Hospital,Wednesday,236,52,183,43,55,62,34,12,63
2/16/2021,Metro Hospital,Sunday,227,41,224,34,0,30,31,17,67
2/17/2021,Metro Hospital,Sunday,173,31,173,30,-1,69,15,22,60
2/18/2021,Metro Hospital,Saturday,224,43,160,25,65,26,44,11,53
2/19/2021,Metro Hospital,Saturday,234,54,235,50,-1,20,22,13,70
2/20/2021,Metro Hospital,Tuesday,238,52,158,49,79,24,20,33,97
2/21/2021,Metro Hospital,Tuesday,281,61,198,51,82,38,25,32,109
2/22/2021,Metro Hospital,Wednesday,174,32,176,29,0,47,34,21,104
2/23/2021,Metro Hospital,Friday,225,42,159,31,64,22,47,14,53
2/24/2021,Metro Hospital,Tuesday,224,40,166,38,60,25,29,35,59
2/25/2021,Metro Hospital,Friday,176,29,177,26,0,64,50,20,117
2/26/2021,Metro Hospital,Thursday,280,63,280,29,-1,68,32,11,96
2/27/2021,Metro Hospital,Saturday,279,63,269,51,11,51,55,17,117
2/28/2021,Metro Hospital,Thursday,237,53,207,41,30,46,39,14,116
3/1/2021,Metro Hospital,Friday,236,53,235,51,-1,62,46,17,98
3/2/2021,Metro Hospital,Wednesday,224,43,221,42,5,46,32,26,115
3/3/2021,Metro Hospital,Monday,278,61,281,38,-2,34,34,30,120
3/4/2021,Metro Hospital,Monday,174,29,177,32,0,62,51,28,106
3/5/2021,Metro Hospital,Sunday,280,61,282,39,0,46,45,30,106
3/6/2021,Metro Hospital,Tuesday,282,61,241,34,40,26,30,31,58
3/7/2021,Metro Hospital,Thursday,228,40,225,32,1,55,42,11,117
3/8/2021,Metro Hospital,Thursday,225,40,215,23,7,29,24,35,97
3/9/2021,Metro Hospital,Tuesday,282,63,279,36,-2,57,17,24,63
3/10/2021,Metro Hospital,Saturday,236,51,228,46,8,56,51,20,66
3/11/2021,Metro Hospital,Saturday,237,52,235,46,0,60,30,26,110
3/12/2021,Metro Hospital,Friday,227,41,225,27,0,52,36,15,111
3/13/2021,Metro Hospital,Saturday,236,53,238,47,-1,31,29,30,95
3/14/2021,Metro Hospital,Tuesday,238,54,192,42,44,53,49,10,83
3/15/2021,Metro Hospital,Friday,175,31,125,30,47,21,42,27,107
3/16/2021,Metro Hospital,Tuesday,176,32,175,22,-1,65,36,17,48
3/17/2021,Metro Hospital,Tuesday,235,51,219,46,18,47,47,16,67
3/18/2021,Metro Hospital,Friday,173,32,148,22,27,29,52,30,91
3/19/2021,Metro Hospital,Saturday,175,30,173,25,-2,48,19,23,63
3/20/2021,Metro Hospital,Monday,280,62,279,32,2,37,42,12,66
3/21/2021,Metro Hospital,Saturday,175,33,164,15,9,44,51,24,63
3/22/2021,Metro Hospital,Tuesday,235,54,201,48,36,56,36,17,65
3/23/2021,Metro Hospital,Saturday,173,30,177,23,-2,57,29,23,53
3/24/2021,Metro Hospital,Sunday,281,61,204,49,75,43,53,32,118
3/25/2021,Metro Hospital,Monday,238,51,237,49,0,46,29,36,54
3/26/2021,Metro Hospital,Wednesday,177,32,176,27,-2,29,21,22,91
3/27/2021,Metro Hospital,Sunday,226,40,207,29,16,27,16,13,116
3/28/2021,Metro Hospital,Thursday,175,31,176,24,-2,40,29,31,75
3/29/2021,Metro Hospital,Friday,280,60,281,39,0,33,34,12,105
3/30/2021,Metro Hospital,Thursday,282,63,282,32,2,51,40,10,103
3/31/2021,Metro Hospital,Monday,237,55,221,44,14,44,42,18,70
4/1/2021,Metro Hospital,Saturday,278,62,253,42,24,23,43,21,107
4/2/2021,Metro Hospital,Monday,173,30,177,26,1,55,49,28,115
4/3/2021,Metro Hospital,Tuesday,224,39,224,25,-1,67,51,20,71
4/4/2021,Metro Hospital,Wednesday,173,33,173,29,-2,30,24,22,88
4/5/2021,Metro Hospital,Thursday,227,41,195,17,32,49,44,17,56
4/6/2021,Metro Hospital,Saturday,177,33,142,26,32,35,47,35,94
4/7/2021,Metro Hospital,Thursday,174,33,144,29,31,26,46,24,94
4/8/2021,Metro Hospital,Saturday,282,60,282,22,2,52,32,12,74
4/9/2021,Metro Hospital,Tuesday,174,31,173,14,2,29,24,22,92
4/10/2021,Metro Hospital,Tuesday,280,60,279,27,-2,32,32,23,85
4/11/2021,Metro Hospital,Saturday,280,62,247,56,34,24,46,25,53
4/12/2021,Metro Hospital,Thursday,173,30,136,13,39,25,35,31,58
4/13/2021,Metro Hospital,Saturday,174,33,174,21,0,65,26,18,82
4/14/2021,Metro Hospital,Saturday,226,40,200,29,26,53,52,17,79
4/15/2021,Metro Hospital,Thursday,227,43,207,39,17,27,47,23,81
4/16/2021,Metro Hospital,Sunday,234,54,172,34,62,27,20,12,103
4/17/2021,Metro Hospital,Thursday,238,53,234,31,2,53,21,9,106
4/18/2021,Metro Hospital,Saturday,281,63,244,56,34,24,43,28,53
4/19/2021,Metro Hospital,Thursday,227,43,182,22,44,49,47,30,109
4/20/2021,Metro Hospital,Friday,227,40,193,28,34,31,30,28,69
4/21/2021,Metro Hospital,Sunday,228,39,219,43,4,40,45,33,99
4/22/2021,Metro Hospital,Saturday,281,60,280,36,4,35,29,10,109
4/23/2021,Metro Hospital,Tuesday,226,41,194,31,32,22,43,18,68
4/24/2021,Metro Hospital,Saturday,227,43,228,41,-2,48,29,24,105
4/25/2021,Metro Hospital,Wednesday,174,32,176,7,1,37,33,25,73
4/26/2021,Metro Hospital,Monday,235,52,206,54,30,24,43,10,79
4/27/2021,Metro Hospital,Saturday,278,62,269,62,10,56,53,18,52
4/28/2021,Metro Hospital,Friday,228,39,216,30,11,36,49,20,91
4/29/2021,Metro Hospital,Monday,175,31,161,26,10,19,31,18,88
4/30/2021,Metro Hospital,Saturday,282,60,280,62,-1,55,21,20,111
5/1/2021,Metro Hospital,Saturday,280,61,276,12,4,31,36,11,85
5/2/2021,Metro Hospital,Wednesday,177,31,171,29,3,60,43,9,63
5/3/2021,Metro Hospital,Saturday,175,33,176,24,-2,62,30,21,93
5/4/2021,Metro Hospital,Tuesday,237,51,198,52,36,55,38,16,68
5/5/2021,Metro Hospital,Sunday,224,43,228,29,0,53,26,26,57
5/6/2021,Metro Hospital,Sunday,225,40,174,32,52,53,30,10,119
5/7/2021,Metro Hospital,Sunday,237,55,185,44,50,20,48,25,75
5/8/2021,Metro Hospital,Wednesday,237,51,233,37,0,50,32,32,79
5/9/2021,Metro Hospital,Monday,234,54,203,41,36,50,51,30,86
5/10/2021,Metro Hospital,Wednesday,234,51,208,51,28,40,45,24,51
5/11/2021,Metro Hospital,Wednesday,173,33,176,26,1,61,20,24,109
5/12/2021,Metro Hospital,Wednesday,225,41,181,23,47,20,21,24,95
5/13/2021,Metro Hospital,Monday,176,30,168,24,4,37,44,31,99
5/14/2021,Metro Hospital,Thursday,278,62,280,52,-2,41,40,11,99
5/15/2021,Metro Hospital,Wednesday,227,39,222,40,3,44,31,26,112
5/16/2021,Metro Hospital,Tuesday,235,55,220,45,16,48,46,17,67
5/17/2021,Metro Hospital,Saturday,279,62,278,58,4,31,20,13,99
5/18/2021,Metro Hospital,Sunday,227,42,214,36,13,28,36,12,80
5/19/2021,Metro Hospital,Wednesday,234,51,146,44,91,39,48,21,114
5/20/2021,Metro Hospital,Friday,174,32,145,14,31,29,46,20,99
5/21/2021,Metro Hospital,Wednesday,177,33,161,27,14,58,46,14,78
5/22/2021,Metro Hospital,Tuesday,282,60,259,33,17,32,53,15,52
5/23/2021,Metro Hospital,Saturday,227,40,196,35,32,35,34,19,104
5/24/2021,Metro Hospital,Wednesday,225,40,228,23,1,51,28,21,97
5/25/2021,Metro Hospital,Thursday,174,30,176,26,-1,34,21,30,69
5/26/2021,Metro Hospital,Thursday,224,39,170,31,58,20,36,36,96
5/27/2021,Metro Hospital,Tuesday,225,43,228,19,-2,55,23,30,97
5/28/2021,Metro Hospital,Tuesday,237,55,215,31,22,25,46,16,103
5/29/2021,Metro Hospital,Wednesday,177,30,165,28,9,33,41,25,108
5/30/2021,Metro Hospital,Monday,177,31,152,23,21,44,43,28,83
5/31/2021,Metro Hospital,Friday,176,29,174,2,0,57,18,26,86
6/1/2021,Metro Hospital,Thursday,282,63,270,57,11,23,35,23,103
6/2/2021,Metro Hospital,Thursday,238,55,235,33,5,54,19,11,108
6/3/2021,Metro Hospital,Thursday,280,64,252,36,29,22,52,35,89
6/4/2021,Metro Hospital,Tuesday,282,64,278,56,-2,57,27,30,105
6/5/2021,Metro Hospital,Wednesday,224,43,218,22,4,58,53,18,105
6/6/2021,Metro Hospital,Sunday,225,41,228,31,-2,56,26,24,57
6/7/2021,Metro Hospital,Wednesday,228,40,208,36,17,36,49,34,67
6/8/2021,Metro Hospital,Sunday,177,33,173,23,-2,53,25,29,118
6/9/2021,Metro Hospital,Thursday,234,53,238,52,-1,46,22,18,90
6/10/2021,Metro Hospital,Monday,228,41,224,27,-1,68,20,16,81
6/11/2021,Metro Hospital,Wednesday,278,62,238,28,44,22,52,12,68
6/12/2021,Metro Hospital,Saturday,175,33,175,27,-1,35,33,27,48
6/13/2021,Metro Hospital,Saturday,234,55,236,29,0,56,20,18,70
6/14/2021,Metro Hospital,Monday,228,41,225,34,-1,46,32,13,84
6/15/2021,Metro Hospital,Sunday,176,30,174,28,-1,70,18,24,59
6/16/2021,Metro Hospital,Sunday,175,30,176,26,0,49,27,11,75
6/17/2021,Metro Hospital,Tuesday,176,33,174,29,1,59,25,15,73
6/18/2021,Metro Hospital,Monday,228,40,194,37,29,36,52,16,102
6/19/2021,Metro Hospital,Friday,282,62,279,35,1,45,47,8,62
6/20/2021,Metro Hospital,Sunday,174,30,174,20,0,72,28,15,110
6/21/2021,Metro Hospital,Tuesday,227,41,197,37,29,33,47,12,113
6/22/2021,Metro Hospital,Monday,279,64,221,29,62,46,39,17,89
6/23/2021,Metro Hospital,Thursday,279,60,179,50,104,28,46,22,102
6/24/2021,Metro Hospital,Wednesday,227,43,218,39,11,37,47,12,118
6/25/2021,Metro Hospital,Wednesday,175,32,137,30,42,29,45,15,99
6/26/2021,Metro Hospital,Tuesday,226,40,170,36,57,22,29,32,61
6/27/2021,Metro Hospital,Friday,224,39,228,27,0,52,38,12,110
6/28/2021,Metro Hospital,Wednesday,226,39,204,36,26,45,42,19,83
6/29/2021,Metro Hospital,Wednesday,176,29,155,31,20,35,51,17,64
6/30/2021,Metro Hospital,Sunday,225,43,200,35,27,43,45,27,113
7/1/2021,Metro Hospital,Saturday,226,42,208,20,14,25,40,34,52
7/2/2021,Metro Hospital,Thursday,173,33,175,25,0,60,18,32,117
7/3/2021,Metro Hospital,Monday,279,61,278,29,-2,58,40,33,82
7/4/2021,Metro Hospital,Wednesday,224,41,199,33,26,56,23,13,110
7/5/2021,Metro Hospital,Saturday,234,52,184,55,53,43,38,13,77
7/6/2021,Metro Hospital,Sunday,176,33,166,29,11,40,16,23,96
7/7/2021,Metro Hospital,Thursday,228,42,194,30,35,52,34,19,119
7/8/2021,Metro Hospital,Wednesday,173,29,147,14,30,24,44,17,82
7/9/2021,Metro Hospital,Saturday,278,62,279,62,1,56,18,22,111
7/10/2021,Metro Hospital,Monday,224,42,226,32,-2,69,37,20,64
7/11/2021,Metro Hospital,Thursday,176,33,177,25,2,63,17,33,115
7/12/2021,Metro Hospital,Monday,224,39,226,40,-1,43,38,31,88
7/13/2021,Metro Hospital,Wednesday,234,54,235,43,1,58,24,13,92
7/14/2021,Metro Hospital,Saturday,228,42,174,30,53,57,44,31,79
7/15/2021,Metro Hospital,Sunday,177,30,177,19,0,40,17,22,101
7/16/2021,Metro Hospital,Friday,225,40,227,42,1,46,25,12,109
7/17/2021,Metro Hospital,Monday,177,32,177,31,0,45,31,24,69
7/18/2021,Metro Hospital,Monday,237,52,232,37,5,21,27,27,119
7/19/2021,Metro Hospital,Wednesday,224,43,183,28,44,58,41,21,111
7/20/2021,Metro Hospital,Saturday,236,53,232,48,5,53,38,29,70
7/21/2021,Metro Hospital,Thursday,279,64,280,22,1,55,25,35,117
7/22/2021,Metro Hospital,Thursday,278,61,258,32,18,45,37,17,118
7/23/2021,Metro Hospital,Tuesday,176,33,177,27,-1,26,23,24,102
7/24/2021,Metro Hospital,Monday,226,40,212,14,13,33,19,27,58
7/25/2021,Metro Hospital,Sunday,237,53,238,55,-1,61,31,30,71
7/26/2021,Metro Hospital,Monday,237,54,219,36,17,26,44,26,101
7/27/2021,Metro Hospital,Wednesday,224,42,173,31,53,40,47,19,50
7/28/2021,Metro Hospital,Sunday,282,64,281,12,0,67,45,23,58
7/29/2021,Metro Hospital,Monday,177,33,162,19,16,20,35,30,69
7/30/2021,Metro Hospital,Tuesday,177,33,174,13,-2,57,39,16,118
7/31/2021,Metro Hospital,Tuesday,225,39,198,38,29,35,45,10,113
8/1/2021,Metro Hospital,Tuesday,237,51,238,52,1,69,48,25,57
8/2/2021,Metro Hospital,Thursday,177,32,173,30,0,52,25,22,107
8/3/2021,Metro Hospital,Monday,226,40,227,24,0,49,18,31,72
8/4/2021,Metro Hospital,Wednesday,278,61,281,32,0,60,46,24,58
8/5/2021,Metro Hospital,Monday,280,60,278,29,4,39,43,11,67
8/6/2021,Metro Hospital,Monday,174,30,174,6,-2,56,49,32,76
8/7/2021,Metro Hospital,Sunday,177,30,177,20,-2,71,28,18,110
8/8/2021,Metro Hospital,Friday,175,32,165,25,9,53,51,21,100
8/9/2021,Metro Hospital,Friday,228,39,158,32,65,24,47,11,53
8/10/2021,Metro Hospital,Saturday,237,55,235,44,2,64,30,25,109
8/11/2021,Metro Hospital,Saturday,282,61,209,42,71,57,37,19,86
8/12/2021,Metro Hospital,Saturday,282,62,282,31,-1,65,13,34,76
8/13/2021,Metro Hospital,Saturday,235,55,183,54,50,43,35,13,77
8/14/2021,Metro Hospital,Saturday,234,53,223,47,15,37,50,16,79
8/15/2021,Metro Hospital,Wednesday,280,60,282,39,-1,36,31,22,116
8/16/2021,Metro Hospital,Saturday,234,52,236,51,0,52,32,19,99
8/17/2021,Metro Hospital,Sunday,225,39,224,27,2,63,30,30,87
8/18/2021,Metro Hospital,Sunday,278,62,257,30,25,32,51,16,61
8/19/2021,Metro Hospital,Sunday,281,62,279,22,-1,30,27,24,105
8/20/2021,Metro Hospital,Wednesday,225,39,226,39,0,40,38,12,101
8/21/2021,Metro Hospital,Friday,282,63,216,36,64,30,45,17,58
8/22/2021,Metro Hospital,Thursday,177,30,176,32,2,36,25,21,88
8/23/2021,Metro Hospital,Wednesday,226,41,172,30,55,22,23,12,62
8/24/2021,Metro Hospital,Friday,234,54,217,37,22,32,48,22,115
8/25/2021,Metro Hospital,Saturday,228,40,148,28,79,20,20,27,99
8/26/2021,Metro Hospital,Thursday,174,32,170,24,4,27,33,18,56
8/27/2021,Metro Hospital,Sunday,175,29,173,24,-1,47,49,14,107
8/28/2021,Metro Hospital,Thursday,280,63,279,28,1,49,44,22,110
8/29/2021,Metro Hospital,Wednesday,224,42,173,28,55,23,27,12,63
8/30/2021,Metro Hospital,Friday,224,41,225,29,2,52,38,13,110
8/31/2021,Metro Hospital,Tuesday,238,55,238,55,2,68,30,26,75
9/1/2021,Metro Hospital,Wednesday,227,43,210,24,13,32,46,18,50
9/2/2021,Metro Hospital,Wednesday,227,41,201,34,24,20,45,27,97
9/3/2021,Metro Hospital,Monday,280,62,250,54,32,42,54,15,79
9/4/2021,Metro Hospital,Saturday,235,51,236,45,2,31,31,29,94
9/5/2021,Metro Hospital,Thursday,177,29,171,25,7,31,38,21,57
9/6/2021,Metro Hospital,Friday,225,41,196,32,34,33,29,29,70
9/7/2021,Metro Hospital,Friday,282,62,280,46,-1,49,38,17,91
9/8/2021,Metro Hospital,Sunday,228,42,172,32,55,52,28,9,115
9/9/2021,Metro Hospital,Thursday,278,60,281,19,0,56,51,17,69
9/10/2021,Metro Hospital,Monday,236,55,221,44,17,45,41,20,71
9/11/2021,Metro Hospital,Monday,176,29,175,16,0,60,20,30,84
9/12/2021,Metro Hospital,Sunday,238,51,175,53,60,30,38,30,111
9/13/2021,Metro Hospital,Wednesday,228,39,184,31,40,18,27,21,97
9/14/2021,Metro Hospital,Monday,225,40,196,24,32,58,43,19,97
9/15/2021,Metro Hospital,Sunday,227,39,165,35,62,28,29,25,52
9/16/2021,Metro Hospital,Sunday,280,61,280,58,-1,51,19,23,95
9/17/2021,Metro Hospital,Sunday,238,51,162,46,73,26,42,22,77
9/18/2021,Metro Hospital,Tuesday,226,39,217,19,9,51,30,33,86
9/19/2021,Metro Hospital,Monday,235,53,235,53,2,54,38,17,99
9/20/2021,Metro Hospital,Monday,225,42,227,30,-1,67,20,15,82
9/21/2021,Metro Hospital,Sunday,278,63,214,27,68,30,34,12,116
9/22/2021,Metro Hospital,Thursday,234,54,207,33,29,60,43,29,86
9/23/2021,Metro Hospital,Friday,237,51,237,54,1,62,42,28,112
9/24/2021,Metro Hospital,Tuesday,174,31,158,22,17,58,43,24,67
9/25/2021,Metro Hospital,Wednesday,174,32,173,20,-1,49,35,30,117
9/26/2021,Metro Hospital,Thursday,234,54,237,51,-1,42,30,29,106
9/27/2021,Metro Hospital,Wednesday,278,63,281,33,-2,60,42,28,55
9/28/2021,Metro Hospital,Wednesday,280,62,280,59,1,50,34,31,67
9/29/2021,Metro Hospital,Sunday,174,33,177,26,2,58,24,24,119
9/30/2021,Metro Hospital,Tuesday,226,40,228,25,1,67,52,20,72
10/1/2021,Metro Hospital,Saturday,279,63,254,40,26,22,46,18,108
10/2/2021,Metro Hospital,Saturday,281,62,278,24,1,49,31,13,77
10/3/2021,Metro Hospital,Wednesday,237,54,238,44,-1,42,16,31,105
10/4/2021,Metro Hospital,Tuesday,225,39,164,38,64,25,49,10,111
10/5/2021,Metro Hospital,Tuesday,175,33,174,29,-2,67,19,23,101
10/6/2021,Metro Hospital,Wednesday,226,40,225,27,1,51,30,19,97
10/7/2021,Metro Hospital,Monday,177,32,134,25,44,32,49,30,107
10/8/2021,Metro Hospital,Wednesday,225,42,221,40,2,48,30,27,113
10/9/2021,Metro Hospital,Sunday,224,43,225,23,-1,40,21,30,105
10/10/2021,Metro Hospital,Thursday,228,41,198,23,30,36,18,30,87
10/11/2021,Metro Hospital,Saturday,235,55,237,53,0,52,27,18,87
10/12/2021,Metro Hospital,Friday,175,32,150,31,23,52,54,30,98
10/13/2021,Metro Hospital,Friday,226,41,226,36,0,68,37,20,49
10/14/2021,Metro Hospital,Tuesday,173,32,176,32,1,56,24,19,75
10/15/2021,Metro Hospital,Friday,238,55,230,46,7,39,26,11,121
10/16/2021,Metro Hospital,Sunday,228,39,223,39,3,41,44,31,98
10/17/2021,Metro Hospital,Thursday,236,54,217,48,20,37,42,27,74
10/18/2021,Metro Hospital,Sunday,177,30,173,17,-1,41,17,16,91
10/19/2021,Metro Hospital,Monday,237,51,236,52,-2,48,31,18,65
10/20/2021,Metro Hospital,Wednesday,282,60,199,56,83,38,36,21,56
10/21/2021,Metro Hospital,Monday,237,53,238,50,-2,72,54,34,55
10/22/2021,Metro Hospital,Friday,226,41,224,29,0,56,52,35,103
10/23/2021,Metro Hospital,Tuesday,281,61,243,34,36,29,28,32,55
10/24/2021,Metro Hospital,Tuesday,225,39,174,30,53,54,53,22,100
10/25/2021,Metro Hospital,Monday,228,40,200,36,25,47,13,24,65
10/26/2021,Metro Hospital,Sunday,282,63,280,63,0,56,37,30,68
10/27/2021,Metro Hospital,Wednesday,238,52,236,55,2,28,21,18,106
10/28/2021,Metro Hospital,Friday,174,29,129,31,48,22,40,27,109
10/29/2021,Metro Hospital,Monday,228,40,168,34,59,25,53,20,106
10/30/2021,Metro Hospital,Sunday,228,43,183,24,46,41,21,8,109
10/31/2021,Metro Hospital,Wednesday,176,33,176,27,-1,32,24,19,88
11/1/2021,Metro Hospital,Wednesday,236,55,229,43,11,51,19,29,112
11/2/2021,Metro Hospital,Sunday,176,29,174,18,1,36,18,25,102
11/3/2021,Metro Hospital,Wednesday,225,41,184,32,43,22,31,25,96
11/4/2021,Metro Hospital,Tuesday,225,41,195,29,33,23,43,19,68
11/5/2021,Metro Hospital,Wednesday,175,32,169,31,7,29,37,27,109
11/6/2021,Metro Hospital,Friday,228,41,202,42,24,43,48,10,118
11/7/2021,Metro Hospital,Thursday,174,32,174,23,-1,38,27,29,73
11/8/2021,Metro Hospital,Sunday,224,39,227,36,2,40,21,28,57
11/9/2021,Metro Hospital,Wednesday,279,64,197,49,82,22,34,9,98
11/10/2021,Metro Hospital,Saturday,225,39,226,23,-1,55,49,17,102
11/11/2021,Metro Hospital,Monday,237,55,201,39,34,53,52,29,85
11/12/2021,Metro Hospital,Thursday,282,60,280,32,-2,58,32,13,102
11/13/2021,Metro Hospital,Friday,278,64,280,33,2,44,45,28,115
11/14/2021,Metro Hospital,Thursday,228,43,225,34,0,59,45,8,116
11/15/2021,Metro Hospital,Friday,282,60,265,36,19,24,21,28,76
11/16/2021,Metro Hospital,Monday,174,31,175,25,-2,55,37,16,60
11/17/2021,Metro Hospital,Tuesday,238,55,192,38,45,33,30,24,61
11/18/2021,Metro Hospital,Friday,228,39,227,33,1,58,48,35,102
11/19/2021,Metro Hospital,Thursday,278,62,254,34,27,24,52,34,92
11/20/2021,Metro Hospital,Wednesday,281,63,282,56,-2,54,34,31,69
11/21/2021,Metro Hospital,Wednesday,224,41,195,17,33,19,55,10,94
11/22/2021,Metro Hospital,Sunday,176,31,175,26,2,56,51,21,65
11/23/2021,Metro Hospital,Thursday,175,32,173,29,-2,30,15,33,93
11/24/2021,Metro Hospital,Sunday,227,43,224,28,1,64,26,29,84
11/25/2021,Metro Hospital,Tuesday,281,61,281,60,0,42,21,30,97
11/26/2021,Metro Hospital,Friday,237,52,234,52,-2,65,39,22,117
11/27/2021,Metro Hospital,Sunday,279,60,280,26,2,61,15,12,112
11/28/2021,Metro Hospital,Monday,175,31,162,20,13,23,35,31,73
11/29/2021,Metro Hospital,Thursday,281,62,223,30,54,25,42,17,94
11/30/2021,Metro Hospital,Monday,236,52,226,48,9,36,45,16,69
